"","ID","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"9000","C1orf109",0.0465587918015103,-0.0264864864864865,0.570551128445555,0.569158031613701,0.646727954771387,-7.11496892448382
"14888","LRRC56",0.0288492063492061,0.152802547770701,0.591554971771217,0.554989104627307,0.633641758430764,-7.11511336423844
"710","ZNF343",0.0459797979797976,0.123741935483871,0.586647685470265,0.558283281389971,0.636764103393689,-7.11540857122207
"10593","RGL1",0.0356388206388209,0.0996129032258065,0.575064827139207,0.566071004150771,0.643832885599242,-7.11546357848429
"13816","WAPAL",0.0336428571428572,-0.02,0.590714610079858,0.555550733650444,0.634170731882358,-7.11560988005276
"1393","ARHGEF5",-0.0332559523809526,0.136942675159236,-0.590466064588532,0.555716894795079,0.63432298892111,-7.11575659498187
"2692","LRRIQ2",0.0454817275747509,0.0203149606299213,0.477074482344865,0.634116733043943,0.704489200891799,-7.11594540105261
"2757","IKZF4",0.0382142857142859,0.0549358974358974,0.576317868163083,0.565220767300499,0.643235595145116,-7.11600910779823
"1758","CCDC28B",-0.0492121212121212,0.023741935483871,-0.585612018037484,0.558977465505955,0.637344600102527,-7.11601533952442
"8424","CRYGD",-0.0302102102102101,-0.0437179487179487,-0.587787329558502,0.557514549796388,0.636074762874236,-7.11604677580237
"1550","ITGAV",0.0322103174603174,0.0880891719745223,0.589654406269227,0.556259686602588,0.634815003446939,-7.11623528391609
"1298","CSRP3",-0.0476428571428575,0.166644736842105,-0.512305193997308,0.609171704503066,0.682457109583676,-7.11636828005843
"8896","GNG12",0.0424191279887488,0.164695652173913,0.296279864091316,0.767541924116485,0.81896249302923,-7.11643726118277
"773","RASA1",0.0450176531671857,0.106578947368421,0.577553548563171,0.564409395870072,0.642577291256208,-7.11665440175834
"1499","IHPK2",-0.0271567460317461,0.047515923566879,-0.588937075847404,0.5567396143669,0.635293264586667,-7.11665779569128
"17682","CCNE1",-0.0301363636363635,0.0697945205479452,-0.422140598699354,0.673535265310872,0.738488351693053,-7.1171774629521
"1905","CNKSR2",0.0378978978978978,0.0380769230769231,0.585597352953797,0.558981977811869,0.637344600102527,-7.11733102895279
"4725","DAPK3",-0.0326845238095239,0.0453503184713376,-0.58766491894088,0.557591247802292,0.636116319749887,-7.11740584415893
"12150","MCM8",-0.037947794779478,-0.0422388059701493,-0.301642093435892,0.763385890854234,0.815337254328308,-7.1177410982664
"8767","RBBP5",-0.026978978978979,0.104358974358974,-0.584091489604495,0.559992102482815,0.638412111178564,-7.11821133286033
"6472","DHCR7",0.0607312252964432,0.104264705882353,0.517255037062569,0.605806625263336,0.679473946877112,-7.11861609042213
"11885","SLC41A2",0.132196638268478,0.00993055555555556,0.529435176020347,0.597308070503135,0.672245850003891,-7.11883804533471
"16125","KLHL14",0.0537764270613103,-0.245038167938931,0.486097369965465,0.627698479549641,0.698923601919852,-7.1193268448379
"4306","GNAZ",0.0458095238095236,0.238066666666667,0.567742708988532,0.571047702676105,0.648407145633009,-7.11946503772357
"6322","KCNE3",-0.054298611111111,-0.113191489361702,-0.542671631664302,0.588201079421371,0.664425841333428,-7.11954740334499
"6727","SH2D3C",0.0242936507936507,0.0591082802547771,0.583836959385498,0.560157693042554,0.63856327057829,-7.11964703066417
"2774","AACS",0.0546153846153848,0.0668148148148148,0.511708074971445,0.60967955235504,0.682867917903709,-7.11970152367517
"13624","PSEN1",-0.0308869047619047,-0.0307006369426752,-0.583578613356462,0.560331108424371,0.638685708848442,-7.11979776128801
"12785","PLEKHG3",-0.0479074074074075,-0.102483660130719,-0.574015936486385,0.566789412994237,0.644414919556491,-7.12006045127878
"9441","CDKN2C",0.0238075396825395,0.169872611464968,0.582798494140161,0.56085492460261,0.639207470757118,-7.12025251457419
"19059","B3GALTL",0.0490476190476199,0.269153846153846,0.467219662316122,0.641113453274167,0.710590629544505,-7.12044141351933
"15584","LTBP2",0.0405705705705707,-0.0589102564102564,0.580243757775221,0.562577189845531,0.640943844610001,-7.12045040539229
"11684","ZNF521",0.0401141141141137,0.193653846153846,0.579806770343425,0.562871145942584,0.641165501832761,-7.12070376539059
"10240","SDPR",-0.0265665584415582,0.0736538461538462,-0.567980121228769,0.57085507147263,0.648275615496882,-7.12077756567814
"3340","L1TD1",0.061122448979592,0.107785714285714,0.501022017952557,0.617131755020027,0.689100784269621,-7.12078041638026
"4942","ROCK1",0.0758939393939387,-0.201744966442953,0.551195192972588,0.582314907894462,0.659277778063757,-7.12087203155011
"8733","GPR25",-0.0410834670947032,-0.0386259541984733,-0.470141668733089,0.639024196636802,0.708842489488034,-7.12088343398831
"17499","SH3GLB2",-0.0370454545454545,0.0406535947712418,-0.560626443646354,0.575862049812605,0.652965341962013,-7.12106686945569
"6617","SEC61A2",-0.0241785714285713,-0.0532484076433121,-0.581250735607382,0.561894885097487,0.64035500126746,-7.12115295327293
"1915","TRIM52",-0.0189878542510126,0.0838541666666667,-0.114320294549729,0.909217945440099,0.931012618383498,-7.12118193462819
"1664","IPPK",-0.0570028011204478,0.137086614173228,-0.45332831644724,0.651074370897974,0.719199688962593,-7.12119036369437
"2283","CLDN11",0.0258273809523809,0.0137579617834395,0.581185079968336,0.561939020827372,0.640367586834137,-7.12119109700509
"280","RALY",-0.0238968253968255,0.0600636942675159,-0.580973229034572,0.562081445040201,0.64049217070857,-7.12131414606073
"12745","TCHP",-0.0340480480480481,-0.00378205128205128,-0.578659450702583,0.563643289738249,0.641893908882113,-7.12136806275419
"4795","TMED1",-0.0484353146853153,-0.183581081081081,-0.547431470441425,0.584896300115367,0.661542363874713,-7.1215246327725
"7615","LTC4S",0.049426470588235,0.0328703703703704,0.308911323665911,0.75797365217286,0.810720105195501,-7.1216357314881
"18981","DUXA",0.034438492063492,0.0687898089171975,0.580379243178565,0.562480866700992,0.64087183534685,-7.12165891175512
"5863","KLF12",-0.0492210012210011,-0.0738235294117647,-0.522192210776387,0.602374134900627,0.676525936416833,-7.12178523991572
"15474","C10orf71",0.0296865079365076,0.170955414012739,0.579996602189566,0.562738244218742,0.6410817719821,-7.12188082111261
"6250","CD248",-0.054049145299145,-0.145503355704698,-0.560906671740529,0.575692912505056,0.652850067386624,-7.12188484986057
"3463","FBXO24",-0.0336428571428572,0.02,-0.579957555745389,0.562764511428863,0.6410817719821,-7.12190345756851
"16197","MDM2",-0.0375915915915914,-0.165192307692308,-0.57740132953313,0.564490594670311,0.642631927136439,-7.122095007999
"4247","GGA1",0.0272579365079363,0.0652229299363057,0.579578299984914,0.563019674331143,0.641259194701704,-7.1221232451493
"1245","RECQL",0.0485993657505285,-0.0357251908396947,0.480277229813606,0.631819666875114,0.702269548030178,-7.12214089436047
"8242","ATF2",0.0428160257886255,0.0484027777777778,0.523134103029793,0.60167434313114,0.675984685756224,-7.12215439609617
"15283","DLEU1",-0.0434440753045403,0.08890625,-0.455369304840241,0.64960360795004,0.717902879351298,-7.12218205717895
"11047","PCGF3",-0.035981981981982,-0.0582692307692308,-0.577145762249201,0.564662786765245,0.642790139813769,-7.12224248282173
"8521","HIBCH",-0.0456899432008018,-0.0109649122807018,-0.368071233783634,0.713491297840037,0.772538450243527,-7.12225075092948
"9248","SRRM1",-0.031051051051051,0.0301282051282051,-0.57698917883642,0.56476829967021,0.642872433348131,-7.12233280699041
"10692","SNX12",-0.0327171717171717,-0.0627741935483871,-0.574619673679335,0.566371350071484,0.644053123067126,-7.12238964910904
"10885","WHSC1L1",0.0444384384384385,-0.0666025641025641,0.576413404392932,0.565156364544785,0.643200659313423,-7.12266472903563
"1496","HYAL2",-0.024935064935065,0.00596153846153846,-0.564514023588244,0.573205235922708,0.650486425072737,-7.12273950434951
"6801","DENND4C",0.0391859756097558,0.0483471074380165,0.407586931896096,0.684285873824732,0.747649254383287,-7.1228218268029
"17072","PDLIM1",0.0217043650793651,-0.00273885350318471,0.578239153135439,0.563921101433009,0.642172496547411,-7.12289816681256
"11307","ABCC2",-0.0207792207792209,-0.0587820512820513,-0.564064195758486,0.573510578001397,0.650718451768105,-7.12299324658732
"75","FABP5",-0.0513939393939394,0.0181935483870968,-0.573198332536303,0.567330848082655,0.644954719847694,-7.12320508423919
"4763","NOVA2",0.0330575396825395,0.0884713375796178,0.577543037468898,0.564389958561903,0.642577291256208,-7.12330028168666
"735","CYP4F12",-0.048992042440318,0.139761904761905,-0.398045388050279,0.691260185096139,0.753568965926929,-7.12340420713725
"16742","MAGEE1",-0.0201349206349206,0.0854140127388535,-0.57605196278994,0.565394884007642,0.643285563419571,-7.1241599856916
"12960","CLTB",-0.0203313492063489,-0.118726114649682,-0.576016689386794,0.565418667393743,0.643285563419571,-7.12418029636501
"14076","BAIAP2L2",-0.0301666666666666,-0.0988535031847134,-0.575999252274331,0.56543042469141,0.643285563419571,-7.12419033631944
"2823","CTPS2",-0.0489661319073082,0.053972602739726,-0.537148164263708,0.591972280192257,0.667516787716355,-7.12420131120096
"5561","NDN",-0.0389074074074073,-0.026797385620915,-0.56653262097156,0.571851531391045,0.649064401662744,-7.12432674266126
"8530","EIF4E2",0.0427420634920637,-0.0652866242038217,0.575292873577128,0.56590681335442,0.643751851462076,-7.12459680113074
"18368","MRPL19",0.0592670940170939,0.0718120805369128,0.555935374456795,0.579078218455299,0.65615075566978,-7.12466053164611
"7845","H2AFZ",-0.0419781746031745,-0.0830573248407643,-0.575039316102776,0.56607786241463,0.643832885599242,-7.12474258216568
"11714","C1orf32",-0.0193948412698411,-0.23828025477707,-0.574648663143782,0.566341444668351,0.644053123067126,-7.12496705999939
"7316","CD83",0.0499924812030082,0.271094890510949,0.482752580496744,0.63003121599426,0.700916066500225,-7.12506877071268
"4677","CRLF1",0.0254821428571429,-0.0438216560509554,0.574289225463173,0.566584017772616,0.644257100006927,-7.12517346665129
"15238","NEK3",0.0431643625192017,0.142592592592593,0.475559821987367,0.635145763193376,0.705268013057613,-7.12524108830875
"3431","SPAG1",0.0543672014260252,0.0711643835616438,0.535141577923047,0.593355476112495,0.668686845160613,-7.1252771458035
"364","ZC3H11A",0.0262619047619047,0.0514012738853503,0.574011814854534,0.566771267788869,0.644414919556491,-7.12533268142356
"18579","POLA2",-0.0461621621621621,0.0111538461538462,-0.571059686115827,0.568770886687539,0.646363955149786,-7.12573523680408
"8793","CACNA1E",0.0375108225108227,0.0426050420168067,0.403366933355457,0.687390598731421,0.750405927792606,-7.12578898376648
"19136","SOBP",0.0176388888888888,0.0336942675159236,0.572932513236946,0.567500072840221,0.645109199878466,-7.12595139811796
"12077","KIAA1919",0.0395555555555548,0.173921568627451,0.563583845516624,0.573852185761387,0.651067873280289,-7.12599254803488
"2681","SPATS2",-0.037843253968254,0.0861146496815287,-0.57224717890262,0.56796308409492,0.645597605751927,-7.12634366854372
"10577","P2RX2",-0.0325456349206339,-0.37343949044586,-0.572184786590168,0.568005245344817,0.645607606617771,-7.12637935732139
"16800","TRPM3",-0.0463412698412697,-0.0535031847133758,-0.571802469093302,0.568263627221063,0.645863353127851,-7.1265979605989
"12268","C3orf17",0.0430000000000002,-0.096,0.509249432249179,0.611397054772141,0.684395465199034,-7.1266333301168
"13224","ST6GAL2",0.0231289682539682,0.117388535031847,0.571698037663501,0.568334215045897,0.645905643704302,-7.12665764758596
"4838","KLK11",0.0444444444444444,0.0147058823529412,0.562358405228224,0.57468459345605,0.651833810161125,-7.12668227029857
"8915","RSC1A1",-0.0478616780045352,-0.305244755244755,-0.534949028107065,0.593504891315658,0.668777333712765,-7.1269680179991
"16996","FUS",-0.0252990033222592,-0.0308387096774194,-0.541815546037488,0.588714022678391,0.664888820640221,-7.12705773562398
"12044","GDAP1L1",0.0310396825396826,-0.144968152866242,0.570679683078878,0.569022768251863,0.646612225523624,-7.12723911124362
"1343","PRPF4",-0.050118181818182,-0.0154861111111111,-0.525299686716328,0.600172080779242,0.674679327010521,-7.12749853892306
"10608","MUC4",-0.0213789682539681,-0.084140127388535,-0.570048587114932,0.569449681070101,0.646983371206407,-7.12759893846499
"4482","OGFR",-0.0334545454545457,-0.103896103896104,-0.550859233363403,0.582518543061722,0.659378224234729,-7.12779980318943
"6264","ASCL2",-0.0379333333333333,-0.120176991150442,-0.290670101556746,0.771827488496368,0.822273197535231,-7.12784413083119
"2319","SOCS6",0.0408373015873016,-0.00331210191082803,0.56948929916935,0.569828147385822,0.647314571439129,-7.12791749204823
"4622","HAS1",-0.0254960317460318,-0.0792993630573248,-0.569469504772817,0.569841544337014,0.647314571439129,-7.12792876063501
"13646","MYO1F",0.0516888888888889,-0.01125,0.438660290825313,0.661683962750864,0.728175976068697,-7.12796095014331
"11950","GPLD1",0.0516017316017317,0.00529411764705882,0.397870555601662,0.691427074665193,0.753664469207804,-7.1279942486539
"3547","CAPN11",0.0514173441734413,0.113129770992366,0.439569671075596,0.660962576166822,0.727630379531469,-7.12837792807081
"8788","GRIK3",0.053921855921856,-0.0708088235294118,0.509248419705722,0.611391826929873,0.684395465199034,-7.1284633815867
"9568","PLEKHM2",-0.0250487012987009,0.16724358974359,-0.554209985376368,0.580219044132192,0.657212521833414,-7.12850133369637
"17697","POFUT2",0.0227936507936508,0.0120382165605096,0.567653284487506,0.571071416620504,0.648407145633009,-7.12896104159212
"9230","LARS",-0.0239682539682534,-0.265987261146497,-0.567379638707349,0.571256829186519,0.648579611686712,-7.12911628833566
"8285","SDC1",-0.0460203873598368,-0.00435064935064935,-0.56024532765419,0.576116118098727,0.65321515212565,-7.12921632371695
"8930","TCEB3",0.0248829365079365,-0.0284713375796178,0.567129794387388,0.571426139986416,0.648712357944305,-7.12925796675085
"6794","GCNT1",-0.0455618448637314,-0.0757615894039735,-0.552776363607918,0.581223622633111,0.658157781120799,-7.12926266834626
"3855","TAF12",-0.0413333333333332,0.0118471337579618,-0.567108168068617,0.571440796523106,0.648712357944305,-7.12927022739532
"7798","CASP6",-0.0344365079365073,-0.248343949044586,-0.566721811183097,0.571702667797334,0.648933500970566,-7.12948918687196
"8454","RAMP1",-0.0487033441208198,-0.0387837837837838,-0.544426649574679,0.586956688838283,0.663368700251701,-7.12953128214914
"18897","PLAC1L",0.0579682539682538,0.0268,0.549578999736992,0.583415083349613,0.660122039373947,-7.12961075881642
"11889","THOC2",0.0481598240469208,-0.0166037735849057,0.316919725387007,0.751916697507141,0.805845149172613,-7.12986204179445
"6829","LHX6",-0.0628971291866029,0.00633093525179856,-0.505243644215384,0.614176929472366,0.686593747095307,-7.129879450304
"9131","FRAS1",0.0491089108910888,0.173972602739726,0.53814601800007,0.591284988936514,0.666936105205787,-7.12993656573609
"12286","C20orf119",0.0262876984126984,-0.102802547770701,0.56591872118936,0.572247183472478,0.649437290914076,-7.12994384537094
"11823","CIRH1A",-0.0332456140350876,-0.250775862068966,-0.30511916862916,0.760813238491616,0.813172989674192,-7.13000883317203
"8887","PTGFR",-0.0247159090909095,-0.156153846153846,-0.551220821264606,0.582261296681708,0.659255652219749,-7.13015303587688
"2300","FLRT2",0.0517754438609653,0.0461029411764706,0.481039178171079,0.631250841086984,0.702055981051736,-7.13064958710839
"4041","HCCS",-0.0367380952380952,-0.0455414012738854,-0.564449832556201,0.573243770732373,0.650492007707861,-7.13077377535935
"5374","IL17C",0.0457165190203231,-0.0246762589928058,0.41063154913878,0.681966363089311,0.745493791218013,-7.13080893741671
"13427","HIST1H4H",0.0228888888888888,0.0534394904458599,0.564142479665396,0.573452403511713,0.650690598120978,-7.13094715961551
"6353","TMEM126B",-0.0605140186915885,0.0921192052980132,-0.53713913601097,0.591952144396717,0.667516787716355,-7.13128141690725
"18909","BTBD3",0.0266765873015873,-0.0154140127388535,0.563096143110461,0.574162934645549,0.65138224472803,-7.1315367150124
"3395","SLC24A2",-0.0365595238095238,-0.165414012738854,-0.562837030754105,0.574338953915154,0.651543738844657,-7.13168254274215
"1813","NOC3L",0.0217136150234746,0.21607476635514,0.151241968419006,0.880064573043992,0.908825450356714,-7.13172686454072
"15220","CDR2",-0.0464032073310421,-0.157253521126761,-0.522627404183945,0.602037086769935,0.676265145764498,-7.1318694575833
"12144","IFT172",0.0222321428571438,-0.524140127388535,0.562311981584001,0.574695707465193,0.651833810161125,-7.13197783400984
"9637","CUTL2",-0.0439888888888884,-0.149448275862069,-0.53135161894511,0.595977488821242,0.671029464219809,-7.13203519809418
"12472","TRPM7",0.0517168818747009,0.117132867132867,0.472120342974481,0.637550959334887,0.707488070616369,-7.13223140297341
"14430","AGPAT7",0.0263115079365083,-0.167452229299363,0.561481016084885,0.575260537235103,0.652436212403966,-7.13244461373869
"18324","TICAM1",-0.0275039682539682,-0.0205095541401274,-0.560657922544429,0.575820277200851,0.652956236982928,-7.13290629371987
"8759","PDE4B",0.0415178571428572,-0.00269230769230769,0.546160046847165,0.585726616600921,0.66228793723527,-7.13292914795047
"16767","DOCK9",0.0451691331923893,0.0529007633587786,0.456766275721697,0.648584538467354,0.716981399821866,-7.1331646130806
"11197","WDTC1",-0.0241190476190474,-0.129872611464968,-0.56006290647023,0.576225076018042,0.653300412820784,-7.13323962305634
"16229","UIMC1",-0.0467087087087085,-0.113012820512821,-0.557617392332178,0.577895182058858,0.655002030575819,-7.13331899795035
"17634","EPC1",0.0446816239316239,0.0114093959731544,0.540117022082457,0.589912385414775,0.665870561620062,-7.13332882830355
"5133","ASPA",0.0395654761904761,0.120891719745223,0.55987371767779,0.576353812532373,0.653408086373774,-7.13334553317439
"18177","C20orf75",0.0240039682539686,-0.155987261146497,0.559817135884094,0.576392317171926,0.653413458089861,-7.1333772014064
"8472","DGKD",-0.0383305647840534,-0.0725806451612903,-0.529439590110204,0.59724868601581,0.672245850003891,-7.13368526977015
"8455","R3HDM1",0.0547965367965366,0.0299180327868852,0.436305639718915,0.663374108493505,0.729621028387963,-7.13386762833996
"9368","CDS1",-0.056142983230362,-0.021156462585034,-0.52150117023746,0.602792331133627,0.676799210894506,-7.13394569371764
"15944","WWC3",0.0451136363636363,-0.046474358974359,0.543643090951868,0.587453670667257,0.663814071888005,-7.13430033824101
"647","PRMT6",0.0544602203182378,0.128188405797101,0.480143361509717,0.63187516237085,0.702269548030178,-7.13440974268032
"8473","ACVR1",-0.0656477272727278,-0.10258064516129,-0.434247704432264,0.664851675060527,0.730789674765711,-7.13452094868749
"770","CR1",-0.0418396226415095,0.0671232876712329,-0.459478329900065,0.646565210393728,0.715321215844093,-7.1346623522037
"7359","PDE7B",-0.0309902597402602,-0.141794871794872,-0.542719305200139,0.588088138991569,0.664361993793883,-7.13480201642904
"2446","UPF3B",-0.0259801587301589,0.221910828025478,-0.557106687440848,0.578238245481463,0.655352482623392,-7.13489047660917
"6127","MYL6B",-0.0307480158730161,0.100509554140127,-0.557012833085884,0.578302214445246,0.655386597465884,-7.13494274555169
"16613","C11orf56",0.0211626984126985,-0.0444585987261146,0.556875183026878,0.578396039626126,0.655428139338435,-7.1350193891326
"9805","MLLT10",-0.0394954954954957,0.315897435897436,-0.552992415785723,0.581050501224444,0.658000248665392,-7.13588667614184
"3885","C4BPB",-0.0351709758131774,0.0813071895424837,-0.533346103537312,0.594558287856217,0.669730335194462,-7.13598604272111
"1381","HBP1",0.0360164835164836,0.0374834437086093,0.451832519708622,0.652029792161439,0.720090657922384,-7.136213613632
"10622","CAND1",0.0456605777400172,0.0525827814569536,0.527734957813278,0.598448140650283,0.673288951728117,-7.136288298779
"16155","FUT1",-0.0552951933124351,-0.0774045801526718,-0.462367850169072,0.644573445394317,0.71360722820673,-7.13633325500741
"22","FGFR1",0.0306944444444441,0.227452229299363,0.554352557380765,0.580116792390801,0.657152644641809,-7.13642064610066
"13559","C3orf50",0.0385225225225225,-0.0452564102564103,0.552016709382901,0.581717200165577,0.658678147478296,-7.13642564433932
"18921","MGLL",0.0204404761904762,0.0032484076433121,0.554329953561139,0.58013222202553,0.657152644641809,-7.13643317332362
"6409","PRDM11",-0.0365454545454546,-0.00383116883116883,-0.534807458888879,0.593544787690677,0.668783346139647,-7.13651172450776
"6645","LRRC20",0.0282916666666666,0.037515923566879,0.553707575492536,0.580557140918764,0.657556993498331,-7.13677790048894
"11166","WDR5",-0.0294642857142857,-0.00101910828025478,-0.553219627992223,0.580890382319318,0.657857423085452,-7.13704789852196
"16421","RIN2",0.0470397553516818,0.073961038961039,0.5460104303167,0.5858390834994,0.66237640109827,-7.13708858786977
"4865","LILRB5",0.0449333333333333,0.0496551724137931,0.5216814079189,0.602677658393662,0.67671805840625,-7.13712753911382
"16075","SPRY3",0.0372323232323234,-0.0913548387096774,0.548199645469938,0.584333784395048,0.660983402222983,-7.13721824737259
"19184","MAGEE2",-0.0333522727272727,0.0712820512820513,-0.538134721001614,0.591241613619413,0.666926054511761,-7.13727917865588
"12711","C11orf70",0.119346590909091,0.0559285714285714,0.493638294248916,0.622324653762811,0.693978238631023,-7.1373247659307
"2047","EIF5B",-0.0574766355140188,0.0295394736842105,-0.539468052737603,0.590343403048422,0.666145850626277,-7.13792144331952
"16410","C5orf13",-0.0463448437867044,-0.0709154929577465,-0.485588409586716,0.627997376850602,0.699135728882523,-7.13809604107992
"18172","HOXB9",0.0429941860465112,-0.166326530612245,0.500352002918648,0.617565793427116,0.689545650488034,-7.13812926242489
"7385","KIAA1009",-0.0424545454545455,0.0718709677419355,-0.546298524853677,0.585636573825433,0.66228793723527,-7.13825846856623
"8322","PECR",-0.0232142857142858,0.0434394904458599,-0.550994646844323,0.582411067097604,0.659309498034733,-7.13827605086311
"15452","TRIM5",0.0313633633633633,0.0132051282051282,0.548528991886492,0.584103299595381,0.66079993864193,-7.13834446453208
"10115","TEGT",0.0243611111111113,-0.145732484076433,0.550756413172702,0.582574001330224,0.659378224234729,-7.13840725964207
"17611","FBXO38",0.000512903225806514,0.0487786259541985,0.00476967866924676,0.996201511838122,0.997296340736164,-7.13850965505146
"14238","EIF4A2",0.046474630021142,0.136335877862595,0.444838533737446,0.657159895490323,0.72443324243097,-7.13854639766777
"18607","CNGA1",0.0253095238095238,-0.00261146496815287,0.550350078947819,0.582851953466658,0.659624943509695,-7.13863092049277
"11676","DENND4C",-0.024531746031746,-0.0426114649681529,-0.550338086879074,0.582860157566651,0.659624943509695,-7.13863751885697
"14564","HEXA",-0.0420314465408802,-0.124172185430464,-0.535231809019989,0.593266997679884,0.668626072923905,-7.13880630032649
"13726","HOXB6",0.0286250000000001,-0.167579617834395,0.54980582018258,0.583224350434218,0.659998503231143,-7.13893024228874
"9860","MAGI2",-0.0304920634920635,-0.00197452229299363,-0.549719520850181,0.583283409118933,0.660026738194286,-7.13897767656819
"2246","LONRF3",-0.0297202380952381,0.0214649681528662,-0.549446938421958,0.583469968552115,0.660122039373947,-7.13912745231467
"8980","CAPN9",0.0557862644415915,0.00452991452991453,0.339662237042578,0.734709986424669,0.790688668444678,-7.13943983656199
"18616","CCDC132",-0.0432415902140673,0.0827272727272727,-0.541545288066069,0.588904708519635,0.664987746662978,-7.13951634567156
"2855","ARHGAP4",0.0285,-0.0756687898089172,0.54797571134818,0.584477382347072,0.661107191126853,-7.13993456917408
"2508","EDEM3",0.0495873015873016,-0.105066666666667,0.529576923923164,0.597178269597805,0.672212011807755,-7.14040319340064
"16999","C10orf80",-0.035609126984127,-0.0718471337579618,-0.546284535539951,0.585636412804211,0.66228793723527,-7.14085968672061
"17882","DCLRE1B",0.022597222222222,0.137898089171975,0.546246366963637,0.585662583682001,0.66228793723527,-7.14088053306085
"13303","SP2",0.0351587301587299,0.0706369426751592,0.546189922884468,0.585701286446966,0.66228793723527,-7.14091135818137
"16916","MRPL32",0.0399512987012988,0.0414102564102564,0.531254182354921,0.59598901356756,0.671029464219809,-7.14095760903327
"6673","CCNJ",-0.0550416666666669,-0.144426229508197,-0.381448868098056,0.703523386042863,0.764180805125762,-7.14103761728888
"15964","FAM63B",-0.0454297693920332,-0.149668874172185,-0.531000475975883,0.596188761945399,0.671215309076414,-7.1410621066942
"4745","NLRP2",-0.0355654761904761,-0.0420382165605096,-0.545757351957888,0.585997932906406,0.662485476131718,-7.1411474875466
"18538","ATP4B",-0.0238888888888888,-0.0381528662420382,-0.545176516779935,0.586396365970875,0.662851572983375,-7.14146425740859
"12736","DCAKD",-0.0465714285714285,0.154066666666667,-0.527530771235113,0.598594571961705,0.673375396002264,-7.14148475551226
"13379","PEX5",-0.0178829365079365,-0.00853503184713376,-0.544915218230854,0.586575649177579,0.663015501590848,-7.14160665210781
"16900","CACNA1F",0.031281746031746,0.0294267515923567,0.544818332889712,0.586642131052653,0.66305191741136,-7.1416594325115
"294","FSCN1",0.0333434343434341,0.182774193548387,0.53962423738111,0.590221037485566,0.666046611638861,-7.14188188103352
"5455","SALL1",0.0195098039215686,-0.0701492537313433,0.146962963064724,0.883378996977889,0.911256835146817,-7.14207510901871
"8488","TPRKB",-0.03993953294412,0.0931372549019608,-0.521612402834526,0.602685081834185,0.67671805840625,-7.14217501133883
"18586","LYPD6",0.0372340884573894,0.0201351351351351,0.520675236364728,0.603361100134876,0.677296250139208,-7.14218090250892
"17087","OR2H1",0.0273928571428573,-0.104458598726115,0.543743492345169,0.587379913612249,0.663808252543984,-7.14224434810581
"2651","ADAM17",-0.0246488095238095,-0.0089171974522293,-0.543677247118236,0.587425399255466,0.663814071888005,-7.14228036033168
"13679","RAB3GAP1",0.0436921097770155,0.00246666666666667,0.513049778881109,0.608661676553208,0.681964686641256,-7.1425612780062
"7235","SCRN1",0.032919737919738,0.0494838709677419,0.525785250476637,0.599779599643291,0.674473993732939,-7.14258158878653
"12462","E4F1",0.0184781746031749,-0.127707006369427,0.54282696356698,0.588009371438115,0.664325627434549,-7.14274220328038
"10372","LDB2",0.0268174603174604,0.00624203821656051,0.542680158017886,0.588110224468462,0.664361993793883,-7.14282186978419
"9490","RUTBC1",0.0148968253968254,0.017515923566879,0.542388798094308,0.588310407910973,0.664510547716859,-7.14297991756939
"3522","CD2AP",-0.0382828282828284,0.140387096774194,-0.536825402830954,0.592148466349675,0.66764602924815,-7.14338813813931
"14791","MGLL",0.026192460317461,-0.354203821656051,0.541547178833152,0.588888834162593,0.664987746662978,-7.14343597784089
"12742","MAGEA12",0.041904761904762,-0.0493333333333333,0.523693283612399,0.601254938005945,0.675627308216668,-7.14350193875722
"4858","PKN1",-0.0295912698412698,-0.0495541401273885,-0.541260668245856,0.589085806980301,0.665114618756975,-7.1435910724449
"15523","PROL1",0.035227272727273,0.0850641025641026,0.52608489699294,0.599567189177785,0.674312721014723,-7.14369015138555
"36","CBWD1",-0.0501567460317463,0.169108280254777,-0.541029616100154,0.589244675091272,0.665255175477899,-7.14371608658914
"7450","SGK",0.0281825396825398,-0.157006369426752,0.540759880976223,0.58943016629606,0.665425771424949,-7.14386196344423
"462","SORBS1",-0.0351623376623368,0.283846153846154,-0.525724930883893,0.599816722808716,0.674475762860797,-7.14387944196786
"16241","TBC1D14",-0.0262175324675325,-0.0306410256410256,-0.525531057075785,0.599951138551031,0.674486140467808,-7.14398133831039
"11114","SH3PXD2B",0.0175714285714287,-0.0714649681528662,0.540234766765802,0.589791354307459,0.665794685404482,-7.14414574529787
"18901","UBE3C",0.0226825396825396,0.0370700636942675,0.540037030844264,0.589927389200266,0.665870561620062,-7.1442525344128
"8730","CACNA1S",0.0496458333333334,-0.045531914893617,0.494965203148518,0.621384691964183,0.693209683742587,-7.14430550218686
"5597","ETFA",-0.0479484126984126,-0.0246496815286624,-0.539833195048267,0.590067635851732,0.665980152210045,-7.14436257705044
"5976","NINJ2",0.0352162698412699,-0.0364331210191083,0.539745863045371,0.590127728279967,0.665980152210045,-7.14440971137344
"1573","DR1",-0.046294498381877,0.025448275862069,-0.467108421558894,0.641114247388637,0.710590629544505,-7.14451694364017
"12579","ASCC3",-0.0459979035639411,-0.10317880794702,-0.524331985971939,0.600806787945271,0.675196710234563,-7.14458099940849
